key current-time xcor ycor available-power actual-power
 47 3.772576673595444 12.05921215141355 8.5000400661784 0 0 
 29 3.772576673595444 3.8165374658547875 -15.496214566578283 0 0 
 100 3.772576673595444 -12.435906592905697 -11.476227910486163 0 0 
 58 3.772576673595444 -7.629314532153831 0.052720666874706446 0 0 
 79 3.772576673595444 -19.160850218570356 18.596841849548063 0 0 
 59 3.772576673595444 -8.528367957750318 -18.594812342988554 0 0 
 65 3.772576673595444 15.11393021856903 -11.555871148193614 0 0 
 89 3.772576673595444 -13.44458554517958 -5.073043543443221 -1 -1 
 32 3.772576673595444 -8.084978857334347 15.181480896554461 0 0 
 34 3.772576673595444 -10.850252854699539 -8.82746342747255 0 0 
 88 3.772576673595444 4.681616915626045 -5.541631428052687 0 0 
 85 3.772576673595444 -1.1407148606234638 -0.6649790294821006 0 0 
 86 3.772576673595444 -3.560598604515615 17.660137371301293 2 1 
 74 3.772576673595444 -11.310853284749957 -15.686882314789392 0 0 
 70 3.772576673595444 3.7730863443688922 -18.266802657761335 0 0 
 21 3.772576673595444 8.656842476251308 -5.389964836457176 0 0 
 25 3.772576673595444 0.4802196024090932 -8.25847909765578 0 0 
 49 3.772576673595444 10.78445855157774 -13.585247807655259 -2 0 
 73 3.772576673595444 -19.31579946022321 17.384315517898845 1 0 
 1 3.772576673595444 -13.328969214770499 5.197462330448331 0 0 
 72 3.772576673595444 14.931077189401522 -9.40106961166914 0 0 
 97 3.772576673595444 -16.313478425743558 4.789318698310556 0 0 
 66 3.772576673595444 5.402939245781757 -6.84384217807986 0 0 
 68 3.772576673595444 2.3720446518267875 16.7282050727602 0 0 
 53 3.772576673595444 11.488667660424975 -2.347279802035478 0 0 
 99 3.772576673595444 5.361753382425988 -17.75151749608141 0 0 
 39 3.772576673595444 8.711496320351 10.953077859693984 0 0 
 57 3.772576673595444 -12.948603708332794 12.907186653411566 0 0 
 45 3.772576673595444 19.24884244533909 -1.3342459639977275 0 0 
 14 3.772576673595444 13.10962678469507 -15.60924051651545 2 0 
 56 3.772576673595444 18.373411795767115 -16.560347541607378 0 0 
 87 3.772576673595444 -12.265928816460463 14.145818758900624 0 0 
 11 3.772576673595444 14.189663080790053 -8.098837556636102 0 0 
 64 3.772576673595444 -9.899545652788618 1.9171033158996647 0 0 
 15 3.772576673595444 8.71892117024688 -13.816274380816159 0 0 
 93 3.772576673595444 -14.038577351146742 -14.563520297469173 0 0 
 7 3.772576673595444 11.248708271883421 -3.438681109253837 0 0 
 16 3.772576673595444 9.635325374353073 16.583902838511666 0 0 
 17 3.772576673595444 18.147528494304392 6.30096386831473 0 0 
 26 3.772576673595444 11.74827313637342 0.3275982284765204 0 0 
 75 3.772576673595444 -18.043264939983935 15.87882697917484 0 0 
 55 3.772576673595444 17.84257356486056 5.825193064907351 0 0 
 76 3.772576673595444 -18.00207782012496 -14.880982715521462 0 0 
 28 3.772576673595444 12.351031117261051 10.945984282618957 0 0 
 30 3.772576673595444 -17.454396862516482 12.798605948037425 0 0 
 41 3.772576673595444 16.64120855550754 7.503446428858043 1 1 
 98 3.772576673595444 -3.3319361427837344 1.72484059209335 0 0 
 96 3.772576673595444 -7.6546404819024065 -10.12977285910496 0 0 
 5 3.772576673595444 -6.159691262822586 16.820603747950873 0 0 
 67 3.772576673595444 13.599816127349913 18.19773674073185 0 0 
 38 3.772576673595444 -16.27074596550255 -0.16096124768874098 0 0 
 61 3.772576673595444 14.392771916233977 -8.546940677860416 0 0 
 40 3.772576673595444 -11.801209384749129 18.731429704847194 -2 0 
 6 3.772576673595444 -15.799466025448648 5.619431647214987 0 0 
 71 3.772576673595444 3.8567544390360595 14.246762127702683 0 0 
 22 3.772576673595444 -12.157131094709138 -12.74097295414168 0 0 
 63 3.772576673595444 6.891560267108875 9.290635199872805 0 0 
 43 3.798145364012873 19.41293246985472 6.313193961920722 0 0 
 24 3.798145364012873 -15.70432056600717 8.144814101969876 0 0 
 52 3.798145364012873 2.934775068397692 -6.507871796146191 0 0 
 19 3.798145364012873 9.382077421862615 2.6136019083385134 0 0 
 63 3.798145364012873 6.891560267108875 9.290635199872805 0 0 
 85 3.798145364012873 -1.1407148606234638 -0.6649790294821006 0 0 
 99 3.798145364012873 5.361753382425988 -17.75151749608141 0 0 
 88 3.798145364012873 4.681616915626045 -5.541631428052687 0 0 
 41 3.798145364012873 16.64120855550754 7.503446428858043 1 1 
 72 3.798145364012873 14.931077189401522 -9.40106961166914 0 0 
 68 3.798145364012873 2.3720446518267875 16.7282050727602 0 0 
 11 3.798145364012873 14.189663080790053 -8.098837556636102 0 0 
 42 3.798145364012873 12.369634610060386 14.354222292011602 0 0 
 37 3.798145364012873 -0.7303283075330638 7.515819466465695 2 0 
 18 3.798145364012873 1.077541371620031 -18.26218807002044 0 0 
 66 3.798145364012873 5.402939245781757 -6.84384217807986 0 0 
 21 3.798145364012873 8.656842476251308 -5.389964836457176 0 0 
 90 3.798145364012873 14.872646500355986 11.457980964417043 0 0 
 100 3.798145364012873 -12.435906592905697 -11.476227910486163 0 0 
 38 3.798145364012873 -16.27074596550255 -0.16096124768874098 0 0 
 15 3.798145364012873 8.71892117024688 -13.816274380816159 0 0 
 20 3.798145364012873 -8.150671797442586 -6.164535237319319 0 0 
 47 3.798145364012873 12.05921215141355 8.5000400661784 0 0 
 92 3.798145364012873 13.512181139095794 8.244722063703914 0 0 
 82 3.798145364012873 -14.062356594195066 -19.435758717839633 0 0 
 61 3.798145364012873 14.392771916233977 -8.546940677860416 0 0 
 1 3.798145364012873 -13.328969214770499 5.197462330448331 0 0 
 12 3.798145364012873 2.476151772415423 2.460894513409538 0 0 
 76 3.798145364012873 -18.00207782012496 -14.880982715521462 0 0 
 9 3.798145364012873 10.74239498409935 15.136285025695075 0 0 
 79 3.798145364012873 -19.160850218570356 18.596841849548063 0 0 
 14 3.798145364012873 13.10962678469507 -15.60924051651545 2 0 
 51 3.798145364012873 -4.5803843781370235 2.223411681322133 0 0 
 71 3.798145364012873 3.8567544390360595 14.246762127702683 0 0 
 23 3.798145364012873 7.078422260266867 19.410362310270713 0 0 
 32 3.798145364012873 -8.084978857334347 15.181480896554461 0 0 
 50 3.798145364012873 -10.165157847056157 -4.07819040680652 0 0 
 73 3.798145364012873 -19.31579946022321 17.384315517898845 1 0 
 56 3.798145364012873 18.373411795767115 -16.560347541607378 0 0 
 80 3.798145364012873 8.725145011267198 2.817987706779689 0 0 
 35 3.798145364012873 -1.293063796330577 -8.12507926858581 -2 0 
 59 3.798145364012873 -8.528367957750318 -18.594812342988554 0 0 
 17 3.798145364012873 18.147528494304392 6.30096386831473 0 0 
 10 3.798145364012873 7.287112323531223 -11.137208695524798 0 0 
 6 3.798145364012873 -15.799466025448648 5.619431647214987 0 0 
 44 3.798145364012873 3.2752019112316497 19.161860417686867 0 0 
 28 3.798145364012873 12.351031117261051 10.945984282618957 0 0 
 36 3.798145364012873 -12.240109687152497 -8.465546795467505 0 0 
 65 3.798145364012873 15.11393021856903 -11.555871148193614 0 0 
 98 3.798145364012873 -3.3319361427837344 1.72484059209335 0 0 
 94 3.798145364012873 -9.830599565909086 18.852386834394398 -1 -1 
 2 3.798145364012873 -10.32649160126996 13.657891343308867 0 0 
 57 3.798145364012873 -12.948603708332794 12.907186653411566 0 0 
 93 3.798145364012873 -14.038577351146742 -14.563520297469173 0 0 
 67 3.798145364012873 13.599816127349913 18.19773674073185 0 0 
 58 3.798145364012873 -7.629314532153831 0.052720666874706446 0 0 
 84 3.798145364012873 5.856978610683758 13.544631120959876 0 0 
 4 3.798145364012873 6.910769176124458 5.212534005765407 0 0 
 64 3.798145364012873 -9.899545652788618 1.9171033158996647 0 0 
 74 3.798145364012873 -11.310853284749957 -15.686882314789392 0 0 
 22 3.798145364012873 -12.157131094709138 -12.74097295414168 0 0 
 54 3.798145364012873 -10.44526557567982 16.05310619909961 0 0 
 53 3.798145364012873 11.488667660424975 -2.347279802035478 0 0 
 3 3.798145364012873 11.99945034707904 -5.610269769879032 0 0 
 86 3.798145364012873 -3.560598604515615 17.660137371301293 2 1 
 16 3.798145364012873 9.635325374353073 16.583902838511666 0 0 
 60 3.798145364012873 -0.500651199591792 -17.951740704084507 0 0 
 70 3.798145364012873 3.7730863443688922 -18.266802657761335 0 0 
 29 3.798145364012873 3.8165374658547875 -15.496214566578283 0 0 
 7 3.798145364012873 11.248708271883421 -3.438681109253837 0 0 
 31 3.798145364012873 -8.521556023945115 8.775556970178336 0 0 
 26 3.798145364012873 11.74827313637342 0.3275982284765204 0 0 
 30 3.798145364012873 -17.454396862516482 12.798605948037425 0 0 
 5 3.798145364012873 -6.159691262822586 16.820603747950873 0 0 
 81 3.798145364012873 -10.81877938784735 15.907407733747391 0 0 
 27 3.798145364012873 19.241956467728258 5.551798805526482 0 0 
 62 3.798145364012873 -1.641381424644937 -10.870195636489548 0 0 
 13 3.798145364012873 13.275202817032756 0.09583881768755304 0 0 
 33 3.798145364012873 -10.289213425384057 3.9444359887523843 0 0 
 69 3.798145364012873 -16.335886024248868 -4.078071057459433 -2 0 
 75 3.798145364012873 -18.043264939983935 15.87882697917484 0 0 
 48 3.798145364012873 -17.904213439514038 -7.325702481768327 0 0 
 95 3.798145364012873 9.708463255719439 2.4320045331933295 2 0 
 40 3.798145364012873 -11.801209384749129 18.731429704847194 -2 0 
 8 3.798145364012873 12.859176993255376 -16.151805505397714 0 0 
 87 3.798145364012873 -12.265928816460463 14.145818758900624 0 0 
 46 3.798145364012873 -3.9752961608975026 7.441685788393412 0 0 
 78 3.798145364012873 -5.620387930331583 12.898720786421379 0 0 
 39 3.798145364012873 8.711496320351 10.953077859693984 0 0 
 45 3.798145364012873 19.24884244533909 -1.3342459639977275 0 0 
 97 3.798145364012873 -16.313478425743558 4.789318698310556 0 0 
 34 3.798145364012873 -10.850252854699539 -8.82746342747255 0 0 
 91 3.798145364012873 16.63079091656566 -14.913010134331373 0 0 
 96 3.798145364012873 -7.6546404819024065 -10.12977285910496 0 0 
 49 3.798145364012873 10.78445855157774 -13.585247807655259 -2 0 
 89 3.798145364012873 -13.44458554517958 -5.073043543443221 -1 -1 
 25 3.798145364012873 0.4802196024090932 -8.25847909765578 0 0 
 55 3.798145364012873 17.84257356486056 5.825193064907351 0 0 
 83 3.798145364012873 4.863163843743894 -13.195994159597124 0 0 
 77 3.798145364012873 -12.929519007242536 4.888469077048826 0 0 
 15 3.8964350044500793 8.71892117024688 -13.816274380816159 0 0 
 44 3.8964350044500793 3.2752019112316497 19.161860417686867 0 0 
 43 3.8964350044500793 19.41293246985472 6.313193961920722 0 0 
 73 3.8964350044500793 -19.31579946022321 17.384315517898845 1 0 
 51 3.8964350044500793 -4.5803843781370235 2.223411681322133 0 0 
 49 3.8964350044500793 10.78445855157774 -13.585247807655259 -2 0 
 76 3.8964350044500793 -18.00207782012496 -14.880982715521462 0 0 
 33 3.8964350044500793 -10.289213425384057 3.9444359887523843 0 0 
 55 3.8964350044500793 17.84257356486056 5.825193064907351 0 0 
 60 3.8964350044500793 -0.500651199591792 -17.951740704084507 0 0 
 32 3.8964350044500793 -8.084978857334347 15.181480896554461 0 0 
 25 3.8964350044500793 0.4802196024090932 -8.25847909765578 0 0 
 84 3.8964350044500793 5.856978610683758 13.544631120959876 0 0 
 86 3.8964350044500793 -3.560598604515615 17.660137371301293 2 1 
 64 3.8964350044500793 -9.899545652788618 1.9171033158996647 0 0 
 66 3.8964350044500793 5.402939245781757 -6.84384217807986 0 0 
 24 3.8964350044500793 -15.70432056600717 8.144814101969876 0 0 
 72 3.8964350044500793 14.931077189401522 -9.40106961166914 0 0 
 97 3.8964350044500793 -16.313478425743558 4.789318698310556 0 0 
 13 3.8964350044500793 13.275202817032756 0.09583881768755304 0 0 
 41 3.8964350044500793 16.64120855550754 7.503446428858043 1 1 
 89 3.8964350044500793 -13.44458554517958 -5.073043543443221 -1 -1 
 95 3.8964350044500793 9.708463255719439 2.4320045331933295 2 0 
 38 3.8964350044500793 -16.27074596550255 -0.16096124768874098 0 0 
 65 3.8964350044500793 15.11393021856903 -11.555871148193614 0 0 
 57 3.8964350044500793 -12.948603708332794 12.907186653411566 0 0 
 4 3.8964350044500793 6.910769176124458 5.212534005765407 0 0 
 8 3.8964350044500793 12.859176993255376 -16.151805505397714 0 0 
 79 3.8964350044500793 -19.160850218570356 18.596841849548063 0 0 
 54 3.8964350044500793 -10.44526557567982 16.05310619909961 0 0 
 62 3.8964350044500793 -1.641381424644937 -10.870195636489548 0 0 
 75 3.8964350044500793 -18.043264939983935 15.87882697917484 0 0 
 39 3.8964350044500793 8.711496320351 10.953077859693984 0 0 
 16 3.8964350044500793 9.635325374353073 16.583902838511666 0 0 
 42 3.8964350044500793 12.369634610060386 14.354222292011602 0 0 
 36 3.8964350044500793 -12.240109687152497 -8.465546795467505 0 0 
 87 3.8964350044500793 -12.265928816460463 14.145818758900624 0 0 
 29 3.8964350044500793 3.8165374658547875 -15.496214566578283 0 0 
 93 3.8964350044500793 -14.038577351146742 -14.563520297469173 0 0 
 80 3.8964350044500793 8.725145011267198 2.817987706779689 0 0 
 20 3.8964350044500793 -8.150671797442586 -6.164535237319319 0 0 
 19 3.8964350044500793 9.382077421862615 2.6136019083385134 0 0 
 81 3.8964350044500793 -10.81877938784735 15.907407733747391 0 0 
 26 3.8964350044500793 11.74827313637342 0.3275982284765204 0 0 
 58 3.8964350044500793 -7.629314532153831 0.052720666874706446 0 0 
 50 3.8964350044500793 -10.165157847056157 -4.07819040680652 0 0 
 53 3.8964350044500793 11.488667660424975 -2.347279802035478 0 0 
 70 3.8964350044500793 3.7730863443688922 -18.266802657761335 0 0 
 34 3.8964350044500793 -10.850252854699539 -8.82746342747255 0 0 
 6 3.8964350044500793 -15.799466025448648 5.619431647214987 0 0 
 31 3.8964350044500793 -8.521556023945115 8.775556970178336 0 0 
 40 3.8964350044500793 -11.801209384749129 18.731429704847194 -2 0 
 61 3.8964350044500793 14.392771916233977 -8.546940677860416 0 0 
 99 3.8964350044500793 5.361753382425988 -17.75151749608141 0 0 
 98 3.8964350044500793 -3.3319361427837344 1.72484059209335 0 0 
 27 3.8964350044500793 19.241956467728258 5.551798805526482 0 0 
 11 3.8964350044500793 14.189663080790053 -8.098837556636102 0 0 
 85 3.8964350044500793 -1.1407148606234638 -0.6649790294821006 0 0 
 22 3.8964350044500793 -12.157131094709138 -12.74097295414168 0 0 
 9 3.8964350044500793 10.74239498409935 15.136285025695075 0 0 
 77 3.8964350044500793 -12.929519007242536 4.888469077048826 0 0 
 67 3.8964350044500793 13.599816127349913 18.19773674073185 0 0 
 17 3.8964350044500793 18.147528494304392 6.30096386831473 0 0 
 5 3.8964350044500793 -6.159691262822586 16.820603747950873 0 0 
 83 3.8964350044500793 4.863163843743894 -13.195994159597124 0 0 
 90 3.8964350044500793 14.872646500355986 11.457980964417043 0 0 
 71 3.8964350044500793 3.8567544390360595 14.246762127702683 0 0 
 14 3.8964350044500793 13.10962678469507 -15.60924051651545 2 0 
 2 3.8964350044500793 -10.32649160126996 13.657891343308867 0 0 
 21 3.8964350044500793 8.656842476251308 -5.389964836457176 0 0 
 1 3.8964350044500793 -13.328969214770499 5.197462330448331 0 0 
 12 3.8964350044500793 2.476151772415423 2.460894513409538 0 0 
 37 3.8964350044500793 -0.7303283075330638 7.515819466465695 2 0 
 45 3.8964350044500793 19.24884244533909 -1.3342459639977275 0 0 
 18 3.8964350044500793 1.077541371620031 -18.26218807002044 0 0 
 59 3.8964350044500793 -8.528367957750318 -18.594812342988554 0 0 
 94 3.8964350044500793 -9.830599565909086 18.852386834394398 -1 -1 
 78 3.8964350044500793 -5.620387930331583 12.898720786421379 0 0 
 88 3.8964350044500793 4.681616915626045 -5.541631428052687 0 0 
 74 3.8964350044500793 -11.310853284749957 -15.686882314789392 0 0 
 91 3.8964350044500793 16.63079091656566 -14.913010134331373 0 0 
 3 3.8964350044500793 11.99945034707904 -5.610269769879032 0 0 
 92 3.8964350044500793 13.512181139095794 8.244722063703914 0 0 
 100 3.8964350044500793 -12.435906592905697 -11.476227910486163 0 0 
 96 3.8964350044500793 -7.6546404819024065 -10.12977285910496 0 0 
 48 3.8964350044500793 -17.904213439514038 -7.325702481768327 0 0 
 82 3.8964350044500793 -14.062356594195066 -19.435758717839633 0 0 
 30 3.8964350044500793 -17.454396862516482 12.798605948037425 0 0 
 63 3.8964350044500793 6.891560267108875 9.290635199872805 0 0 
 7 3.8964350044500793 11.248708271883421 -3.438681109253837 0 0 
 28 3.8964350044500793 12.351031117261051 10.945984282618957 0 0 
 52 3.8964350044500793 2.934775068397692 -6.507871796146191 0 0 
 46 3.8964350044500793 -3.9752961608975026 7.441685788393412 0 0 
 56 3.8964350044500793 18.373411795767115 -16.560347541607378 0 0 
 47 3.8964350044500793 12.05921215141355 8.5000400661784 0 0 
 69 3.8964350044500793 -16.335886024248868 -4.078071057459433 -2 0 
 10 3.8964350044500793 7.287112323531223 -11.137208695524798 0 0 
 23 3.8964350044500793 7.078422260266867 19.410362310270713 0 0 
 35 3.8964350044500793 -1.293063796330577 -8.12507926858581 -2 0 
 68 3.8964350044500793 2.3720446518267875 16.7282050727602 0 0 
 33 3.9484064792675033 -10.289213425384057 3.9444359887523843 0 0 
 41 3.9484064792675033 16.64120855550754 7.503446428858043 1 1 
 59 3.9484064792675033 -8.528367957750318 -18.594812342988554 0 0 
 28 3.9484064792675033 12.351031117261051 10.945984282618957 0 0 
 13 3.9484064792675033 13.275202817032756 0.09583881768755304 0 0 
 95 3.9484064792675033 9.708463255719439 2.4320045331933295 2 0 
 16 3.9484064792675033 9.635325374353073 16.583902838511666 0 0 
 82 3.9484064792675033 -14.062356594195066 -19.435758717839633 0 0 
 79 3.9484064792675033 -19.160850218570356 18.596841849548063 0 0 
 21 3.9484064792675033 8.656842476251308 -5.389964836457176 0 0 
 60 3.9484064792675033 -0.500651199591792 -17.951740704084507 0 0 
 8 3.9484064792675033 12.859176993255376 -16.151805505397714 0 0 
 18 3.9484064792675033 1.077541371620031 -18.26218807002044 0 0 
 63 3.9484064792675033 6.891560267108875 9.290635199872805 0 0 
 14 3.9484064792675033 13.10962678469507 -15.60924051651545 2 0 
 48 3.9484064792675033 -17.904213439514038 -7.325702481768327 0 0 
 68 3.9484064792675033 2.3720446518267875 16.7282050727602 0 0 
 45 3.9484064792675033 19.24884244533909 -1.3342459639977275 0 0 
 51 3.9484064792675033 -4.5803843781370235 2.223411681322133 0 0 
 26 3.9484064792675033 11.74827313637342 0.3275982284765204 0 0 
 74 3.9484064792675033 -11.310853284749957 -15.686882314789392 0 0 
